source,source_date,raw_mention,activity_id,match_type,mention_date,discipline,split
dpr_day_22.txt,2026-12-17,work front opened for instr loops certified (rfsi) on 20 dec 2026. aaj shuru kiya,INS-MS-1543,exact,2026-12-20,instrumentation,train
dpr_day_22.txt,2026-12-17,"install pressure transmitters pt-1101 to pt-1114, unit 1 (pt-1101) closed out 4 dec 2026",INS-FIT-1391,exact,2026-12-04,instrumentation,train
dpr_day_22.txt,2026-12-17,"Install ESD valve solenoids and actuation hook-up, blowdown headers 6""-P-1302-A6A taken up at site",INS-IMP-1399,exact,,instrumentation,test
dpr_day_22.txt,2026-12-17,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line — completed on 2 Dec",INS-IMP-1390,exact,2026-12-02,instrumentation,train
dpr_day_22.txt,2026-12-17,"Install fire and gas detectors, wellhead and manifold in progress, 24 nos out of 32 achieved. material ka issue tha",INS-FIT-1400,exact,,instrumentation,train
dpr_day_22.txt,2026-12-17,"pre-startup safety review (pssr) walkthrough, finished 2026-12-22, jmr raised",HSE-PSC-1550,exact,2026-12-22,hse,train
dpr_day_22.txt,2026-12-17,"Operations training and familiarization, OIL staff completed. baaki kal karenge",HSE-TRN-1553,exact,,hse,train
dpr_day_22.txt,2026-12-17,rfsu unit 1 taken up at site,HSE-HDO-1554,exact,,hse,train
dpr_day_22.txt,2026-12-17,"Compilation of handover dossiers and O&M manuals delayed by 5 days, crane availability",HSE-DOC-1552,exact,,hse,train
dpr_day_22.txt,2026-12-17,"As-built markup verification and red-line transfer stopped, material shortage at store. aaj shuru kiya",HSE-DOC-1551,exact,,hse,train
dpr_day_22.txt,2026-12-17,Client comments on the P&ID revision under incorporation,NO_MATCH,no_match,,,dev
dpr_day_22.txt,2026-12-17,"Access road washed out after overnight rain, grading needed",NO_MATCH,no_match,,,dev
dpr_day_22.txt,2026-12-17,"Snake sighting reported near the tank farm, area cordoned",NO_MATCH,no_match,,,train
dpr_day_23.txt,2026-12-27,"Erect the twenty four inch, gas service, 1 manifold portion only, balance still open",PIP-ERC-1315,near_miss,,piping,train
dpr_day_23.txt,2026-12-27,"Install restriction orifice spools and sampling connections, Unit 1 stopped, material shortage at store",PIP-INS-1319,exact,,piping,dev
dpr_day_23.txt,2026-12-27,"72-hour integrated reliability run, process train — commenced 2027-01-05",STA-RUN-1527,exact,2027-01-05,static_equipment,dev
dpr_day_23.txt,2026-12-27,"Cause and effect testing, ESD shutdown matrix started this morning",INS-CHK-1409,exact,,instrumentation,test
dpr_day_23.txt,2026-12-27,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A in progress, 22 nos out of 28 achieved",INS-IMP-1390,exact,,instrumentation,train
dpr_day_23.txt,2026-12-27,"Install pressure transmitters transmitter to the pressure transmitter, Unit 1, finished 4 Dec, JMR raised",INS-FIT-1391,exact,2026-12-04,instrumentation,train
dpr_day_23.txt,2026-12-27,"Fire and gas detection system function test in progress, 10 nos out of 32 achieved",INS-CMS-1541,exact,,instrumentation,train
dpr_day_23.txt,2026-12-27,Instrument loops certified (RFSI) started 24 Dec,INS-MS-1543,exact,2026-12-24,instrumentation,train
dpr_day_23.txt,2026-12-27,"Loop check, Unit 2 loops progressing at the 1 location as of 27/Dec/2026",INS-CHK-1406,near_miss,2026-12-27,instrumentation,train
dpr_day_23.txt,2026-12-27,"Install ESD valve solenoids and actuation hook-up, blowdown headers 6""-P-1302-A6A — 6 nos out of 10 done",INS-IMP-1399,exact,,instrumentation,train
dpr_day_23.txt,2026-12-27,"Install fire and gas detectors, wellhead and manifold completed 2026-12-04",INS-FIT-1400,exact,2026-12-04,instrumentation,test
dpr_day_23.txt,2026-12-27,Crew deployed on Integrated ESD and blowdown function test,INS-CHK-1542,exact,,instrumentation,train
dpr_day_23.txt,2026-12-27,"Crew deployed on Calibrate transmitters and switches, workshop bench",INS-CAL-1405,exact,,instrumentation,train
dpr_day_23.txt,2026-12-27,"RFSU Unit 1 in progress, about 77% complete, as of 2026-12-26",HSE-HDO-1554,exact,2026-12-26,hse,test
dpr_day_23.txt,2026-12-27,"Compilation of handover dossiers and O&M manuals in progress, about 56% complete",HSE-DOC-1552,exact,,hse,train
dpr_day_23.txt,2026-12-27,"As-built markup verification and red-line transfer in progress, about 63% complete",HSE-DOC-1551,exact,,hse,train
dpr_day_23.txt,2026-12-27,Pre-startup safety review (PSSR) walkthrough — completed on 24 Dec,HSE-PSC-1550,exact,2026-12-24,hse,train
dpr_day_23.txt,2026-12-27,"Operations training and familiarization, OIL staff, 14 nos out of 24 complete so far",HSE-TRN-1553,exact,,hse,test
dpr_day_23.txt,2026-12-27,Transporter detention charges under discussion with logistics,NO_MATCH,no_match,,,train
dpr_day_23.txt,2026-12-27,Fog delayed the morning shift start by two hours,NO_MATCH,no_match,,,train
dpr_day_24.txt,2027-01-11,"Install restriction orifice spools and sampling connections, Unit 1 — closed out this week",PIP-INS-1319,exact,,piping,train
dpr_day_24.txt,2027-01-11,"Erect the twenty four inch, gas service, 1 manifold portion only, balance still open",PIP-ERC-1315,near_miss,,piping,train
dpr_day_24.txt,2027-01-11,"First crude transfer to TK-2101 — progress slow, 37% only",STA-MS-1556,exact,,static_equipment,test
dpr_day_24.txt,2027-01-11,"72-hour integrated reliability run, process train completed 08/Jan/2027",STA-RUN-1527,exact,2027-01-08,static_equipment,train
dpr_day_24.txt,2027-01-11,"Cause and effect testing, ESD shutdown matrix held up, awaiting client RFI clearance",INS-CHK-1409,exact,,instrumentation,train
dpr_day_24.txt,2027-01-11,"Install fire and gas detectors, wellhead and manifold completed 04/12/2026",INS-FIT-1400,exact,2026-12-04,instrumentation,train
dpr_day_24.txt,2027-01-11,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line ongoing",INS-IMP-1390,exact,,instrumentation,train
dpr_day_24.txt,2027-01-11,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 (PT-1101) — 10 nos out of 14 done, as of 10/Jan/2027",INS-FIT-1391,exact,2027-01-10,instrumentation,train
dpr_day_24.txt,2027-01-11,"Calibrate transmitters and switches, workshop bench completed 12 Dec 2026",INS-CAL-1405,exact,2026-12-12,instrumentation,train
dpr_day_24.txt,2027-01-11,Crew deployed on Integrated ESD and blowdown function test,INS-CHK-1542,exact,,instrumentation,train
dpr_day_24.txt,2027-01-11,Fire and gas detection system function test started this morning,INS-CMS-1541,exact,,instrumentation,test
dpr_day_24.txt,2027-01-11,"Crew deployed on Loop check, Unit 1 loops L-1101 to L-1128",INS-CHK-1406,exact,,instrumentation,test
dpr_day_24.txt,2027-01-11,Instrument loops certified (RFSI) started yesterday,INS-MS-1543,exact,2027-01-10,instrumentation,train
dpr_day_24.txt,2027-01-11,RFSU Unit 2 closed out 2027-02-04,HSE-HDO-1555,exact,2027-02-04,hse,train
dpr_day_24.txt,2027-01-11,Provisional handover to Operations — completed on 27 Feb,HSE-HDO-1557,exact,2027-02-27,hse,dev
dpr_day_24.txt,2027-01-11,"Operations training and familiarization, OIL staff started 11 Jan 2027",HSE-TRN-1553,exact,2027-01-11,hse,train
dpr_day_24.txt,2027-01-11,RFSU Unit 2 progressing at the 1 location as of 10/01/2027,HSE-HDO-1554,near_miss,2027-01-10,hse,test
dpr_day_24.txt,2027-01-11,Pre-startup safety review (PSSR) walkthrough taken up at site,HSE-PSC-1550,exact,,hse,test
dpr_day_24.txt,2027-01-11,Welder qualification tests conducted for four new welders,NO_MATCH,no_match,,,test
dpr_day_24.txt,2027-01-11,Vendor representative for the compressor arrives next Tuesday,NO_MATCH,no_match,,,dev
dpr_day_24.txt,2027-01-11,Housekeeping drive carried out across all work fronts,NO_MATCH,no_match,,,train
dpr_day_25.txt,2027-01-24,"72-hour integrated reliability run, process train — 1 nos out of 1 done",STA-RUN-1527,exact,,static_equipment,train
dpr_day_25.txt,2027-01-24,"First crude transfer to TK-2101 held up, awaiting client RFI clearance",STA-MS-1556,exact,,static_equipment,test
dpr_day_25.txt,2027-01-24,"Install fire and gas detectors, wellhead and manifold, 9 nos out of 32 complete so far",INS-FIT-1400,exact,,instrumentation,test
dpr_day_25.txt,2027-01-24,"Loop check, Unit 1 loops L-1101 to L-1128 in progress, 12 nos out of 28 achieved",INS-CHK-1406,exact,,instrumentation,train
dpr_day_25.txt,2027-01-24,Fire and gas detection system function test — closed out this week,INS-CMS-1541,exact,,instrumentation,train
dpr_day_25.txt,2027-01-24,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A — completed on 2 Dec",INS-IMP-1390,exact,2026-12-02,instrumentation,train
dpr_day_25.txt,2027-01-24,Integrated ESD and blowdown function test completed 2027-01-03,INS-CHK-1542,exact,2027-01-03,instrumentation,train
dpr_day_25.txt,2027-01-24,"Cause and effect testing, ESD shutdown matrix closed out 29/Dec/2026",INS-CHK-1409,exact,2026-12-29,instrumentation,train
dpr_day_25.txt,2027-01-24,Work front opened for Instrument loops certified (RFSI) on 22 Jan,INS-MS-1543,exact,2027-01-22,instrumentation,train
dpr_day_25.txt,2027-01-24,"Install pressure transmitters PT-1101 to PT-1114, Unit 1, tag PT-1101 delayed by 5 days, crane availability",INS-FIT-1391,exact,,instrumentation,train
dpr_day_25.txt,2027-01-24,"Calibrate transmitters and switches, workshop bench, 32 nos out of 60 complete so far",INS-CAL-1405,exact,,instrumentation,test
dpr_day_25.txt,2027-01-24,"Punchlist closure, category A and B items stopped, material shortage at store",HSE-PUN-1558,exact,,hse,train
dpr_day_25.txt,2027-01-24,As-built drawing submission and document close-out to OIL — completed on 03/Mar/2027,HSE-DOC-1559,exact,2027-03-03,hse,train
dpr_day_25.txt,2027-01-24,"Provisional handover to Operations, finished 27 Feb, JMR raised",HSE-HDO-1557,exact,2027-02-27,hse,dev
dpr_day_25.txt,2027-01-24,"Operations training and familiarization, OIL staff is done and signed off",HSE-TRN-1553,exact,,hse,train
dpr_day_25.txt,2027-01-24,"Pre-startup safety review (PSSR) walkthrough in progress, 1 nos out of 1 achieved",HSE-PSC-1550,exact,,hse,train
dpr_day_25.txt,2027-01-24,RFSU Unit 2 completed 2027-02-04,HSE-HDO-1555,exact,2027-02-04,hse,dev
dpr_day_25.txt,2027-01-24,"RFSU Unit 2 — this is the 1 one, 58% done",HSE-HDO-1554,near_miss,,hse,train
dpr_day_25.txt,2027-01-24,"Rework of the guardhouse plinth after client comment, VO pending",NO_MATCH,no_match,,,train
dpr_day_25.txt,2027-01-24,Site ambulance serviced and returned to standby,NO_MATCH,no_match,,,train
dpr_day_26.txt,2027-02-05,"72-hour integrated reliability run, process train — progress slow, 34% only",STA-RUN-1527,exact,,static_equipment,train
dpr_day_26.txt,2027-02-05,"Instrument loops certified (RFSI) in progress, about 74% complete. labour kam tha aaj",INS-MS-1543,exact,,instrumentation,test
dpr_day_26.txt,2027-02-05,"Loop check, Unit 2 loops, 1 portion only, balance still open",INS-CHK-1406,near_miss,,instrumentation,train
dpr_day_26.txt,2027-02-05,"Cause and effect testing, ESD shutdown matrix — completed on 29 Dec 2026",INS-CHK-1409,exact,2026-12-29,instrumentation,train
dpr_day_26.txt,2027-02-05,"calibrate transmitters and switches, workshop bench — 37 nos out of 60 done",INS-CAL-1405,exact,,instrumentation,dev
dpr_day_26.txt,2027-02-05,"crew deployed on install pressure transmitters pt-1101 to pt-1114, unit 1, tag pt-1101",INS-FIT-1391,exact,,instrumentation,dev
dpr_day_26.txt,2027-02-05,"install fire and gas detectors, wellhead and manifold — closed out this week",INS-FIT-1400,exact,,instrumentation,dev
dpr_day_26.txt,2027-02-05,"Fire and gas detection system function test stopped, material shortage at store. aaj shuru kiya",INS-CMS-1541,exact,,instrumentation,dev
dpr_day_26.txt,2027-02-05,integrated esd and blowdown function test completed 3 jan,INS-CHK-1542,exact,2027-01-03,instrumentation,test
dpr_day_26.txt,2027-02-05,"install instrument air tubing stubs and manifolds, takeoffs from the two inch line in progress, 15 nos out of 28 achieved. baaki kal karenge",INS-IMP-1390,exact,,instrumentation,train
dpr_day_26.txt,2027-02-05,As-built drawing submission and document close-out to OIL — completed on 3 Mar,HSE-DOC-1559,exact,2027-03-03,hse,test
dpr_day_26.txt,2027-02-05,"Operations training and familiarization, OIL staff held up, awaiting client RFI clearance. labour kam tha aaj",HSE-TRN-1553,exact,,hse,train
dpr_day_26.txt,2027-02-05,"Punchlist closure, category A and B items in progress, 25 nos out of 38 achieved, as of 5 Feb",HSE-PUN-1558,exact,2027-02-05,hse,test
dpr_day_26.txt,2027-02-05,"Provisional handover to Operations in progress, about 63% complete, as of 2027-02-03",HSE-HDO-1557,exact,2027-02-03,hse,dev
dpr_day_26.txt,2027-02-05,"RFSU Unit 2, 1 portion only, balance still open",HSE-HDO-1554,near_miss,,hse,train
dpr_day_26.txt,2027-02-05,Pre-startup safety review (PSSR) walkthrough — completed on 24/12/2026,HSE-PSC-1550,exact,2026-12-24,hse,test
dpr_day_26.txt,2027-02-05,"RFSU Unit 1 — this is the 2 one, 20% done",HSE-HDO-1555,near_miss,,hse,dev
dpr_day_26.txt,2027-02-05,"High wind warning issued, crane operations suspended",NO_MATCH,no_match,,,test
dpr_day_26.txt,2027-02-05,"Client requested additional bollards near the gatehouse, not in contract scope",NO_MATCH,no_match,,,train
dpr_day_27.txt,2027-02-19,"Crew deployed on 72-hour integrated reliability run, process train",STA-RUN-1527,exact,,static_equipment,train
dpr_day_27.txt,2027-02-19,First crude transfer to the storage tank — closed out this week,STA-MS-1556,exact,,static_equipment,train
dpr_day_27.txt,2027-02-19,"Loop check, Unit 2 loops progressing at the 1 location as of 2027-02-18",INS-CHK-1406,near_miss,2027-02-18,instrumentation,train
dpr_day_27.txt,2027-02-19,Crew deployed on Integrated ESD and blowdown function test,INS-CHK-1542,exact,,instrumentation,train
dpr_day_27.txt,2027-02-19,"Instrument loops certified (RFSI) in progress, about 64% complete, as of 17 Feb",INS-MS-1543,exact,2027-02-17,instrumentation,train
dpr_day_27.txt,2027-02-19,"Calibrate transmitters and switches, workshop bench closed out 12/12/2026",INS-CAL-1405,exact,2026-12-12,instrumentation,train
dpr_day_27.txt,2027-02-19,"PT-1101 — Install pressure transmitters PT-1101 to PT-1114, Unit 1 — closed out this week",INS-FIT-1391,exact,,instrumentation,test
dpr_day_27.txt,2027-02-19,"Fire and gas detection system function test, 20 nos out of 32 complete so far, as of 2027-02-18",INS-CMS-1541,exact,2027-02-18,instrumentation,test
dpr_day_27.txt,2027-02-19,"Cause and effect testing, ESD shutdown matrix — 11 nos out of 14 done",INS-CHK-1409,exact,,instrumentation,train
dpr_day_27.txt,2027-02-19,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line closed out 02/12/2026",INS-IMP-1390,exact,2026-12-02,instrumentation,train
dpr_day_27.txt,2027-02-19,"Install fire and gas detectors, wellhead and manifold completed 4 Dec",INS-FIT-1400,exact,2026-12-04,instrumentation,train
dpr_day_27.txt,2027-02-19,Crew deployed on As-built drawing submission and document close-out to OIL,HSE-DOC-1559,exact,,hse,train
dpr_day_27.txt,2027-02-19,"Punchlist closure, category A and B items completed",HSE-PUN-1558,exact,,hse,train
dpr_day_27.txt,2027-02-19,Provisional handover to Operations ongoing,HSE-HDO-1557,exact,,hse,train
dpr_day_27.txt,2027-02-19,Pre-startup safety review (PSSR) walkthrough started 19/02/2027,HSE-PSC-1550,exact,2027-02-19,hse,train
dpr_day_27.txt,2027-02-19,RFSU Unit 2 completed 4 Feb,HSE-HDO-1555,exact,2027-02-04,hse,test
dpr_day_27.txt,2027-02-19,"Operations training and familiarization, OIL staff ongoing",HSE-TRN-1553,exact,,hse,train
dpr_day_27.txt,2027-02-19,"RFSU Unit 2 — this is the 1 one, 82% done",HSE-HDO-1554,near_miss,,hse,train
dpr_day_27.txt,2027-02-19,Concrete mix design approval received from the consultant,NO_MATCH,no_match,,,train
dpr_day_27.txt,2027-02-19,"Two 40-ton trailers arrived at the gate, unloading tomorrow morning",NO_MATCH,no_match,,,dev
dpr_day_27.txt,2027-02-19,Weighbridge calibration certificate received from the vendor,NO_MATCH,no_match,,,train
dpr_day_28.txt,2027-03-06,First crude transfer to TK-2101 — completed on 22/Feb/2027,STA-MS-1556,exact,2027-02-22,static_equipment,train
dpr_day_28.txt,2027-03-06,"72-hour integrated reliability run, process train closed out 8 Jan",STA-RUN-1527,exact,2027-01-08,static_equipment,test
dpr_day_28.txt,2027-03-06,"Cause and effect testing, ESD shutdown matrix, finished 29 Dec, JMR raised",INS-CHK-1409,exact,2026-12-29,instrumentation,train
dpr_day_28.txt,2027-03-06,Integrated ESD and blowdown function test — commenced 03/Mar/2027,INS-CHK-1542,exact,2027-03-03,instrumentation,train
dpr_day_28.txt,2027-03-06,Work front opened for Instrument loops certified (RFSI) on 2027-03-06,INS-MS-1543,exact,2027-03-06,instrumentation,test
dpr_day_28.txt,2027-03-06,"Loop check, Unit 1 loops L-1101 to L-1128 under way at the work front",INS-CHK-1406,exact,,instrumentation,train
dpr_day_28.txt,2027-03-06,"Calibrate transmitters and switches, workshop bench, 37 nos out of 60 complete so far",INS-CAL-1405,exact,,instrumentation,train
dpr_day_28.txt,2027-03-06,"Crew deployed on Install fire and gas detectors, wellhead and manifold",INS-FIT-1400,exact,,instrumentation,dev
dpr_day_28.txt,2027-03-06,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A closed out 02/12/2026",INS-IMP-1390,exact,2026-12-02,instrumentation,train
dpr_day_28.txt,2027-03-06,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 (PT-1101) — progress slow, 30% only",INS-FIT-1391,exact,,instrumentation,train
dpr_day_28.txt,2027-03-06,Fire and gas detection system function test started 3 Mar,INS-CMS-1541,exact,2027-03-03,instrumentation,dev
dpr_day_28.txt,2027-03-06,RFSU Unit 1 started 2027-03-03,HSE-HDO-1554,exact,2027-03-03,hse,dev
dpr_day_28.txt,2027-03-06,"As-built drawing submission and document close-out to OIL delayed by 2 days, crane availability",HSE-DOC-1559,exact,,hse,dev
dpr_day_28.txt,2027-03-06,Pre-startup safety review (PSSR) walkthrough closed out 2026-12-24,HSE-PSC-1550,exact,2026-12-24,hse,train
dpr_day_28.txt,2027-03-06,"Operations training and familiarization, OIL staff — commenced 5 Mar",HSE-TRN-1553,exact,2027-03-05,hse,train
dpr_day_28.txt,2027-03-06,"Punchlist closure, category A and B items completed 01/Mar/2027",HSE-PUN-1558,exact,2027-03-01,hse,dev
dpr_day_28.txt,2027-03-06,Provisional handover to Operations closed out 27 Feb 2027,HSE-HDO-1557,exact,2027-02-27,hse,test
dpr_day_28.txt,2027-03-06,"RFSU Unit 1 — this is the 2 one, 50% done",HSE-HDO-1555,near_miss,,hse,train
dpr_day_28.txt,2027-03-06,"Near miss reported: dropped spanner at the rack, no injury",NO_MATCH,no_match,,,train
dpr_day_28.txt,2027-03-06,"Rework of the guardhouse plinth after client comment, VO pending",NO_MATCH,no_match,,,train
dpr_day_29.txt,2027-03-12,"Precast drain construction, Unit 1 wellhead periphery completed 15 Apr",CIV-DRA-1014,exact,2026-04-15,civil,train
dpr_day_29.txt,2027-03-12,"Culvert placement at road crossing, Unit 1 approach closed out 21 Apr",CIV-DRA-1015,exact,2026-04-21,civil,test
dpr_day_29.txt,2027-03-12,Excavation for foundations V-1101/V-1201 and plinths WHP-1101/WHP-1102 — commenced 11 Mar,CIV-EXC-1100,exact,2027-03-11,civil,train
dpr_day_29.txt,2027-03-12,"Excavation for foundations the separator vessel and the wellhead control panel, Unit 2, 390 of 580 m3 complete so far",CIV-EXC-1115,exact,,civil,train
dpr_day_29.txt,2027-03-12,"Anchor bolt template survey and setting, the separator vessel, 7 nos out of 16 complete so far, as of 12/Mar/2027",CIV-FDN-1108,exact,2027-03-12,civil,dev
dpr_day_29.txt,2027-03-12,"Foundation for wellhead control panel, Unit 2 — commenced 11 Mar",CIV-FDN-1116,exact,2027-03-11,civil,test
dpr_day_29.txt,2027-03-12,"Grouting, the separator vessel skid, 1 of 1 m3 complete so far",CIV-FDN-1119,exact,,civil,train
dpr_day_29.txt,2027-03-12,"Isolated foundations, manifold block valves the unit to in progress, 17 of 42 m3 achieved, as of 11 Mar 2027",CIV-FDN-1125,exact,2027-03-11,civil,train
dpr_day_29.txt,2027-03-12,"Flare stack foundation and guy anchor blocks, the flare stack — commenced 10 Mar",CIV-FDN-1126,exact,2027-03-10,civil,train
dpr_day_29.txt,2027-03-12,"Sleeper and column footings, pipe rack Module 1 — completed on 24/04/2026",CIV-FDN-1165,exact,2026-04-24,civil,train
dpr_day_29.txt,2027-03-12,"Firewater underground tie-ins and hydrant branches, ring main the ten inch line taken up at site",PIP-ERC-1352,exact,,piping,train
dpr_day_29.txt,2027-03-12,"Oily water sewer the six inch line, tank farm to the oily water sewer completed",PIP-UGS-1155,exact,,piping,train
dpr_day_29.txt,2027-03-12,"Hydrotest firewater main the ten inch line, Manifold to Unit 1 section, finished 14/Apr/2026, JMR raised",PIP-UGS-1172,exact,2026-04-14,piping,train
dpr_day_29.txt,2027-03-12,"Hydrotest firewater main the ten inch line, Unit 1 to Unit 2 section delayed by 3 days, crane availability",PIP-UGS-1173,exact,,piping,dev
dpr_day_29.txt,2027-03-12,"Erect flare stack FST-1301, guys tensioned (FST-1301), 1 nos out of 1 complete so far, as of 11/03/2027",STA-FLR-1221,exact,2027-03-11,static_equipment,train
civil_progress.xlsx,2027-03-12,Control building blockwork and roofing — completed 2026-06-01,CIV-BLD-1161,exact,2026-06-01,civil,train
civil_progress.xlsx,2027-03-12,"Cut and fill to formation level, well pad Unit 2 — completed 21/Mar/2026",CIV-EXC-1004,exact,2026-03-21,civil,test
civil_progress.xlsx,2027-03-12,"Excavate unsuitable material, Unit 1 pad — completed 2026-03-23",CIV-EXC-1005,exact,2026-03-23,civil,train
civil_progress.xlsx,2027-03-12,"Bulk excavation, Unit 2 wellhead cellar — completed 2026-03-31",CIV-EXC-1020,exact,2026-03-31,civil,train
civil_progress.xlsx,2027-03-12,"Excavation for flare pit and burn area, manifold south — completed 28/Mar/2026",CIV-EXC-1030,exact,2026-03-28,civil,train
civil_progress.xlsx,2027-03-12,"Rock breaking and muck disposal, flare stack base FST-1301",CIV-EXC-1031,exact,,civil,dev
civil_progress.xlsx,2027-03-12,"Approach road widening, OIL main gate to site (Ch 0-400) — completed 2026-03-20",CIV-EXC-1049,exact,2026-03-20,civil,test
civil_progress.xlsx,2027-03-12,"Shuttering and concreting M25, separator foundation V-1101 [V-1101] — completed 2026-05-04",CIV-FDN-1103,exact,2026-05-04,civil,train
civil_progress.xlsx,2027-03-12,"7-day wet cure, separator foundation V-1101 [V-1101] — completed 2026-05-11",CIV-FDN-1104,exact,2026-05-11,civil,train
civil_progress.xlsx,2027-03-12,"Wellhead plinth concreting, WHP-1101 and WHP-1102 — completed 2026-04-30",CIV-FDN-1110,exact,2026-04-30,civil,train
civil_progress.xlsx,2027-03-12,"Separator foundation, reinforcement and pour, V-2101 [V-2101] — completed 23/Apr/2026",CIV-FDN-1117,exact,2026-04-23,civil,dev
civil_progress.xlsx,2027-03-12,"Ring wall foundation, storage tank TK-2101 — completed 2026-04-22",CIV-FDN-1150,exact,2026-04-22,civil,test
civil_progress.xlsx,2027-03-12,"Dyke wall construction, tank farm bund — completed 30/Apr/2026",CIV-FDN-1154,exact,2026-04-30,civil,dev
civil_progress.xlsx,2027-03-12,"Transformer plinths and cable trenches, T-1 and T-2 — completed 2026-05-16",CIV-FDN-1162,exact,2026-05-16,civil,test
civil_progress.xlsx,2027-03-12,"Sleeper and column footings, pipe rack Module 1 — completed 24/Apr/2026",CIV-FDN-1165,exact,2026-04-24,civil,train
civil_progress.xlsx,2027-03-12,"Sleeper and column footings, pipe rack Module 2 — completed 01/05/2026",CIV-FDN-1166,exact,2026-05-01,civil,dev
civil_progress.xlsx,2027-03-12,"Sleeper and column footings, pipe rack Module 3 — completed 07/May/2026",CIV-FDN-1167,exact,2026-05-07,civil,test
civil_progress.xlsx,2027-03-12,"Place and compact selected fill, Unit 1 pad — completed 31/03/2026",CIV-FIL-1006,exact,2026-03-31,civil,test
civil_progress.xlsx,2027-03-12,"Proof roll and level survey, Unit 1 pad formation — completed 01/04/2026",CIV-FIL-1007,exact,2026-04-01,civil,train
civil_progress.xlsx,2027-03-12,"Chain-link fencing with posts, site perimeter — commenced 30/03/2026",CIV-FNC-1032,exact,2026-03-30,civil,train
civil_progress.xlsx,2027-03-12,"Gate installation, main and emergency exits — completed 18/Apr/2026",CIV-FNC-1033,exact,2026-04-18,civil,train
civil_progress.xlsx,2027-03-12,"Sub-grade preparation, internal access road Unit 1 — completed 2026-04-10",CIV-RDS-1010,exact,2026-04-10,civil,train
civil_progress.xlsx,2027-03-12,"Lay and compact WMM course, road U1 Ch 160-320 — completed 2026-04-22",CIV-RDS-1013,exact,2026-04-22,civil,test
civil_progress.xlsx,2027-03-12,"Topographic survey and grid establishment, well-site boundary — completed 07/03/2026",CIV-SRV-1001,exact,2026-03-07,civil,test
civil_progress.xlsx,2027-03-12,"Clearing and grubbing, well pad and approach road — completed 17/03/2026",CIV-SRV-1002,exact,2026-03-17,civil,train
civil_progress.xlsx,2027-03-12,"Bench marking and centre-line offsets, all areas — completed 12/Mar/2026",CIV-YRD-1054,exact,2026-03-12,civil,train
piping_progress.xlsx,2027-03-12,"Air blowing and drying, instrument air header — completed 11/11/2026",PIP-DRY-1515,exact,2026-11-11,piping,train
piping_progress.xlsx,2027-03-12,"Erect rack steel, Module 2 (Ch 40-80) — completed 20/06/2026",PIP-ERC-1301,exact,2026-06-20,piping,train
piping_progress.xlsx,2027-03-12,"Rack erection, Module 3 tier 1, flare header 18""-P-1301-B7A and utilit — completed 27/Jun/2026",PIP-ERC-1305,exact,2026-06-27,piping,dev
piping_progress.xlsx,2027-03-12,"Erect Line 24""-P-1001-A1A, Unit 2 rack — completed 2026-10-22",PIP-ERC-1311,exact,2026-10-22,piping,dev
piping_progress.xlsx,2027-03-12,"Erect line 16""-P-1002-A1A, gas service, Unit 1 manifold — completed 28/11/2026",PIP-ERC-1315,exact,2026-11-28,piping,train
piping_progress.xlsx,2027-03-12,"Erect line 12""-P-1003-A5A, test separator loop — completed 2026-10-24",PIP-ERC-1316,exact,2026-10-24,piping,train
piping_progress.xlsx,2027-03-12,"Erect flare header 18""-P-1301-B7A, manifold to KO drum — completed 01/09/2026",PIP-ERC-1330,exact,2026-09-01,piping,test
piping_progress.xlsx,2027-03-12,"Erect blowdown lines 6""-P-1302-A6A, wellhead SDVs — completed 2026-09-01",PIP-ERC-1333,exact,2026-09-01,piping,train
piping_progress.xlsx,2027-03-12,"Erect drain header 4""-P-1303-C5B, closed drain — completed 01/09/2026",PIP-ERC-1334,exact,2026-09-01,piping,train
piping_progress.xlsx,2027-03-12,"Suction and discharge piping, pumps P-1401A/B to manifold — completed 03/09/2026",PIP-ERC-1341,exact,2026-09-03,piping,train
piping_progress.xlsx,2027-03-12,"Install tank dewatering lines 3""-P-2104-C5B — completed 15/Jun/2026",PIP-ERC-1343,exact,2026-06-15,piping,train
piping_progress.xlsx,2027-03-12,"Shop fabrication, 24""-P-1001-A1A spools — completed 13/Oct/2026",PIP-FAB-1310,exact,2026-10-13,piping,train
piping_progress.xlsx,2027-03-12,"Flush, dry and reinstate, test packs 1-3 — completed 15/Nov/2026",PIP-FLS-1514,exact,2026-11-15,piping,test
piping_progress.xlsx,2027-03-12,"Pipe supports and guides, Unit 2 rack stretch [20""-P-2001-A1A] — completed 2026-10-29",PIP-HLT-1325,exact,2026-10-29,piping,test
piping_progress.xlsx,2027-03-12,"Hydrotest package 2, Unit 2 header 20""-P-2001-A1A — completed 12/11/2026",PIP-HYT-1511,exact,2026-11-12,piping,test
