record_id,accident_type,narrative,data_origin,is_real,source_artifact_id,source_row,annotation_origin,verification_status
114328.015,electrocution,"Employee #1 and a coworker were engaged in a cable television wiring installation at a new building. Employee #1 was working from a non-insulating bucket truck and pulling strand as his coworker worked from the ground. The strand kept getting caught in trees and vegetation. Employee #1, in frustration, threw up his hands, and his hands came into contact with high voltage electrical transmission lines. Employee #1 caught on fire sustained a fatal electric shock. His coworker was not injured.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,279,source_published_annotation,source_published_annotation_unreviewed
114557.015,electrocution,"Employee #1 and coworkers, employed by an electrical contractor, were removing a metal streetlight pole. As a crane lifted the pole off its bolts in the foundation plate, Employee #1 used his hands to guide and stabilize the pole. During this lifting process, the metal pole rotated and came close - approximately 6 feet - to a 12.5-kilovolt distribution line. An electric arc flash occurred. The metal pole became energized, and the electric current, on its path to ground, crossed through the body of Employee #1. Emergency services transported Employee #1 to the hospital, where he was admitted and treated for electric shock and burns.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,280,source_published_annotation,source_published_annotation_unreviewed
114510.015,electrocution,"Employee #1, employed by an electrical contractor, was working at a multiemployer project, the renovation of an office building. He was taking measurements to determine the amount of wire needed to run wire into an electrical panel. When the employee attempted to replace the cover for the upper section of the panel, the cover did not seat properly. The cover fell into the panel and struck energized equipment inside. An arc flash ensued, and Employee #1's face was burned. Emergency services transported the employee to the hospital, where he was admitted and treated for first and second degree burns to his face.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,281,source_published_annotation,source_published_annotation_unreviewed
111441.015,electrocution,"An employee was working for a manufacturer of sheet metal work. He was receiving a piece of metal flashing from a worker on the ground. As he was receiving the metal flashing, a gust of wind blew the flashing into an overhead power line. The line was energized at 19 kilovolts (kV). The employee sustained an electric shock. He was hospitalized for two or more days.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,282,source_published_annotation,source_published_annotation_unreviewed
115601.015,electrocution,"Employee #1, a superintendent employed by a construction company, was engaged in electrical work at a seven-story hospital. He was tracing an electrical line for an x-ray ""in use"" light fixture in an above-ceiling crawlspace. He had recently tested the wiring and was aware it was energized. As the employee proceeded with tracing the line without de-energizing the circuit, he received an electric shock from 277/480-volt energized conductors. The employee lost consciousness. Firefighters and emergency medical technicians arrived but were delayed from providing services for approximately 10 minutes while the electricity to the area was turned off. They then extracted the employee through an 18-inch access hatch. The employee required hospitalization for approximately one month.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,283,source_published_annotation,source_published_annotation_unreviewed
108989.015,fall,"Employee #1, employed by an HVAC services company, was attempting to service an HVAC unit in the attic of a single family residence. He was using a 10-foot Type IA Louisville Aluminum A-frame ladder to access the attic entry, although the distance from floor to entry was 12 feet, exceeding the ladder's height. The employee climbed the ladder and then jumped up from the ladder's top cap into the entry opening. He became wedged in the opening, and then slipped out and fell to the floor, a fall height of 12 feet. The employee was transported to the hospital, admitted, and treated for a head laceration.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,284,source_published_annotation,source_published_annotation_unreviewed
113362.015,fall,"Employee #1 and a Coworker, employed by a framing construction contractor, were working on the construction of three houses. The coworker, who was foreman and forklift operator, instructed Employee #1 to climb onto the JLG Telescopic Forklift, Model G10-55A, Serial Number 2015103-01, and ride it up to remove the outriggers from the three houses. During this operation at the second house, Employee #1 was lifted to the roof, where he removed two wooden planks from the roof and placed them onto the fork blades, to be used as a work platform. Employee #1 then stood on the two wooden planks and was lowered approximately 5 to 8 feet below the roof eaves to remove the outriggers. As he removed two outriggers, the forklift moved backward and jerked. Employee #1 lost his balance and stepped onto the plank beyond the fork blade. The plank tipped over, and Employee #1 fell, a fall height of approximately 15 feet. Employee #1 was transported to the hospital and admitted for treatment of injuries to his left femur (thighbone), left arm, left wrist, right arm, right wrist, and his back.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,285,source_published_annotation,source_published_annotation_unreviewed
115727.015,struck-by,"Employee #1, employed by a concrete construction company, was engaged in construction of concrete parking structures. He was handling the rubber hose, 4-5 inches in diameter, that is used to deliver concrete slurry from a concrete boom truck to the pour location. As pumping resumed after a down time, there was a surge in the hose line as a clog cleared, and the hose whipped violently due to the release of energy/pressure that had built up. The hose struck the employee on the left side of his head, then whipped back and struck and fractured his right clavicle/shoulder bone. The employee was transported to the hospital and admitted for treatment of the fractured shoulder.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,286,source_published_annotation,source_published_annotation_unreviewed
108784.015,struck-by,"An employee was in a trench trying to fit a 2,000 pound drain pipe into a manhole guided by a track hoe. At some point, the track hoe operator released tension on the chains used to guide the pipe allowing the pipe to swing around and strike the employee. The employee received a pelvis fracture and bladder rupture and was hospitalized.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,287,source_published_annotation,source_published_annotation_unreviewed
108517.015,fall,An employee was installing a roof on a single residential home that was being constructed. The employee had not connected his fall protection system to the roof and fell from the roof while installing the anchor plate. The employee was killed.,real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,288,source_published_annotation,source_published_annotation_unreviewed
109421.015,fall,"Employee #1, employed by a concrete construction company, was working at a multiemployer construction project, a new four-story commercial building. He was working from a ladder made onsite and performing carpentry work in preparation for installing concrete forms. Employee #1 leaned back and fell from the ladder, a fall height of approximately 5 feet. He was transported to the hospital, where he was admitted and treated for fractures to eight ribs.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,289,source_published_annotation,source_published_annotation_unreviewed
108668.015,fall,"Employee #1 was performing maintenance/repair activities, adding sheath to a roof during residential construction. As Employee #1 removed his O-ring clip from his harness to reach for an item, he then fell 19 feet from the second story roof to a concrete/ground landing. Employee #1 fractured his elbow and ankle, He was transported to the hospital and was treated for approximately two days.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,290,source_published_annotation,source_published_annotation_unreviewed
108384.015,fall,"Employee #1, employed by a construction company, was working from a 6-foot scaffold and plastering the exterior of a nine-story building as part of a multiemployer renovation project. He leaned over the scaffold's guardrail, and the scaffold tipped over and fell. Employee #1 fell, a fall height of 5.8 feet, and struck the concrete surface. He was transported to the hospital, admitted, and treated for two fractures to his left ankle.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,291,source_published_annotation,source_published_annotation_unreviewed
108534.015,fall,"Employee #1 and a coworker were standing on A-frame ladders, performing exterior framing and maintenance/repair operations on single family or duplex dwellings, during residential construction. While replacing roofing shingles, on the eyebrow over the entryway, the ladder of Employee #1 somehow tipped over, possibly from being on an uneven surface. Employee #1's head then struck the lower concrete walkway, and he then sustained a fractured skull and broken ribs and was hospitalized for approximately two days.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,292,source_published_annotation,source_published_annotation_unreviewed
113407.015,fall,"Employee #1, employed by a roofing contractor, was working on the roof of a one-story commercial building. He was installing a metal frame system to the existing roof as part of a new decking installation. The employee, who was not using fall protection, fell through an unprotected skylight, a fall height of 18 feet, and struck his head against the concrete surface. Emergency services transported the employee to the hospital, where he was admitted for treatment of a fractured skull.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,293,source_published_annotation,source_published_annotation_unreviewed
109638.015,fall,"Employee #1, a carpenter employed by a construction company, was working at a new two-story residential structure, a multiemployer construction project. He was cleaning up at the end of the workday when he fell through a stairway opening that was not properly guarded and struck his head on the concrete floor, a fall height of 14 feet. Emergency services transported the employee to the hospital, where he was admitted and treated for serious head injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,294,source_published_annotation,source_published_annotation_unreviewed
113325.015,fall,"Employee #1, employed by a construction contractor, was engaged in drywall installation and painting for a new two-story residential structure. He was using an unfinished stairway to move from the second floor to the first floor while carrying a tray and work materials. The employee slipped and fell down the stairs, a fall height of 10 feet. Emergency services transported the employee to the hospital, where he was admitted for treatment of a fractured clavicle and multiple rib fractures that required surgery.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,295,source_published_annotation,source_published_annotation_unreviewed
109412.015,fall,"Employee #1, employed by a construction company, was dismantling a scaffold at the job site for a new assisted living facility. He lost balance and fell, and his abdomen was impaled on a piece of uncapped rebar. Emergency services transported the employee to the hospital, where he was treated for the impalement injury.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,296,source_published_annotation,source_published_annotation_unreviewed
108650.015,fall,"Employee #1, a Laborer, was removing hangers from a beam within a single family home remodel in San Diego, CA. At the time of the accident, Employee #1 setup an extension ladder to continue removing the hangers. While using a pry tool, he stood approximately four feet above the cement slab. As Employee #1 leaned left to reach another hanger, the ladder slipped to the side. As a result, Employee #1 then lost his balance, fell from the ladder, and landed on his back on top of a power strip on the ground beneath the ladder. Employee #1 was transported by Emergency Medical Service (EMS) to the hospital and suffered a fractured vertebrae. Afterwards, he was then hospitalized for more than 24 hours.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,297,source_published_annotation,source_published_annotation_unreviewed
112958.015,caught-in/between,"Employee #1, employed by a fire protection systems company, was installing pipes for a system at a customer's location. He was using a foot switch to operate a Ridgid 300 Power Drive Pipe Threading Machine and a Ridgid 918 Groover. Employee #1, who was wearing gloves, reached into the point of operation. The groover moved and crushed the employee's fingers. Employee #1 was transported to the hospital, where he was admitted for treatment of his left hand's crushed and amputated index and middle fingers, and his lacerated ring finger.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,298,source_published_annotation,source_published_annotation_unreviewed
108109.015,fall,"Employee #1, employed by a construction framing company, was working at a multiemployer construction project, a new residential building. He was installing a roof truss when the truss collapsed. Employee #1 fell, a fall height of 14 feet. He was using a personal fall arrest system, but the rope was too long and did not arrest his fall before he hit the ground. Emergency services transported the employee to the hospital, where he was admitted and treated for a fractured left tibia.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,299,source_published_annotation,source_published_annotation_unreviewed
108128.015,fall,An employee was working from a wooden swing stage platform suspended scaffold while completing some masonry repairs around some window openings of a 4-story building. The platform was held in place by a synthetic rope and was raised or lowered by a block and tackle. The employee fell approximately 3 stories when one end of the platform slid down and tilted. The employee was transported to the hospital for treatment of multiple injuries including a fractured ribs with a punctured lung. The employee died.,real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,300,source_published_annotation,source_published_annotation_unreviewed
111539.015,caught-in/between,"Employee #1, employed by a construction company, was working in the company welding shop. He was operating a drill press, Jet JDP-17MF SN.UNK, to place holes in the ends of 12 pieces of plate steel that measured 8 inches by 2.25 inches by 25 inches. The employee was wearing Radnor polyurethane-coated knit gloves in spite of the danger of entanglement. The employee's left gloved hand became entangled in the drill press, and his left index finger was amputated. The employee was transported to the hospital, where he received treatment for the finger amputation.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,301,source_published_annotation,source_published_annotation_unreviewed
108043.015,fall,"Employee #1, employed by a steel erection company, was installing steel decking on the second floor of a new six-story building. He unhooked his retractable fall protection lanyard, stepped on a piece of unsecured decking, slipped, and fell, a fall height of 12 feet. Emergency services transported the employee to the hospital, where he was admitted and treated for a fractured hip.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,302,source_published_annotation,source_published_annotation_unreviewed
108024.015,caught-in/between,"Employee #1, employed by a construction company, was operating a Luffing Boom Crane in windy conditions. He was taking wind speed readings when the luffing jib failed and the crane collapsed. Emergency services transported the employee to the hospital, where he was admitted and treated for a fractured lumbar vertebra.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,303,source_published_annotation,source_published_annotation_unreviewed
108511.015,electrocution,"Employee #1 was working on a dredging project for a power transmission line, a multiemployer construction project. He was placing pins in an uninsulated power line when he sustained an electric shock of 7,620 kilovolts. The employee was transported to the hospital, admitted, and treated for electric shock.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,304,source_published_annotation,source_published_annotation_unreviewed
112053.015,fall,"Employee #1, employed by a construction company, was engaged in the remodeling of a two-story commercial building owned by the employer. He was tasked with going up to the roof and tying tarps over the air conditioning units, which were near an unguarded skylight. The employee fell through the skylight, a fall height of approximately 13 feet. He was transported to the hospital, where he was admitted and treated for an injured back.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,305,source_published_annotation,source_published_annotation_unreviewed
108134.015,fall,"Employee #1 and a coworker, employed by an insulation contractor, were installing gutters for a new residence. They were using a 6-foot ladder and a 10-foot ladder to access the roof line. As Employee #1 descended the 6-foot ladder, which was set on uneven ground, his foot caught in the third rung, and he fell. Employee #1 was transported to the hospital, admitted, and treated for a fractured ankle.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,306,source_published_annotation,source_published_annotation_unreviewed
108004.015,fall,"Employee #1, a security installation technician, was working from an 8-foot stepladder and installing interior alarm strobes throughout a building being converted to medical offices. He was working with both hands overhead and leaning backward to install electrical boxes when he lost balance, fell a height of 3 to 4 feet, and struck his head on the concrete floor. Emergency services transported the employee to the hospital, where he was admitted and treated for traumatic brain injury.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,307,source_published_annotation,source_published_annotation_unreviewed
110908.015,caught-in/between,"Employee #1 was feeding brush into a wood chipper. The chipper jammed, and without first de-energizing the machine, he tried to clear the jam with his foot. The machine amputated the employee's foot. Emergency services transported the employee to the hospital, where he was admitted and treated for the amputation.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,308,source_published_annotation,source_published_annotation_unreviewed
110422.015,fall,"Employee #1, employed by a waterproofing company, was working at a one-story commercial building. He was working from a 10-foot stepladder that was in the closed position and leaning against an exterior wall. After caulking a joint, the employee began to descend the stepladder. The stepladder, which had been set on uneven ground, slipped. Employee #1 fell, a fall height of 7 feet. He was transported to the hospital and admitted for treatment, including surgery for a fractured lower leg and ankle.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,309,source_published_annotation,source_published_annotation_unreviewed
109602.015,struck-by,"Employees #1 and #2 and a coworker, employed by a construction company, were working at an excavation site associated with power transmission lines. Employees #1 and #2 were laying pea gravel and grading the 5.4 feet deep excavation in preparation for the installation of an electrical vault. They exited the excavation, and then their coworker operated an excavator and finished removing excess pea gravel with the 1.27 cubic foot bucket. The coworker raised the bucket out of the excavation and halted it approximately 5 feet above surface level. Employees #1 and #2 went back down into the excavation to level the remaining pea gravel. The excavator bucket disconnected from the Wedgelock fully automatic quick coupler due to a failure of the I-Lock Safety Knuckle. The bucket dropped 5 feet, hit the top edge of the excavation, and rolled into the excavation and onto the two employees. Emergency services transported the employees to the hospital, where they were admitted. Employee #1 required treatment for a fractured right leg, and Employee #2 required treatment for a fractured left leg.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,310,source_published_annotation,source_published_annotation_unreviewed
108067.015,fall,"Employee #1 and a coworker, employed by a construction company, were engaged in forming work for a multifamily residential building. Employee #1 was helping his coworker cut rebar in a hole. Employee #1 exited the hole, lost his footing, and fell back into the hole. He landed on a piece of uncapped rebar and was impaled through his abdomen. Emergency services transported the employee to the hospital, where he was admitted and treated for the impalement.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,311,source_published_annotation,source_published_annotation_unreviewed
108012.015,electrocution,"Employee #1, employed by a construction company, was finishing a poured concrete floor for a three-story commercial building. The aluminum handle of the bull float he was using apparently came too close to overhead electrical power lines in the alley. The employee sustained an electric shock and electric burns. Emergency services transported the employee to the hospital, where he was admitted and treated for his injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,312,source_published_annotation,source_published_annotation_unreviewed
108136.015,fall,"Employee #1, employed by a roofing company, was engaged in roofing repair work at a commercial facility. The roof was deteriorated, and the employee fell through the roof to the concrete floor. Emergency services transported the employee to the hospital, where he was admitted and treated for a fractured shoulder and a severe head injury.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,313,source_published_annotation,source_published_annotation_unreviewed
111424.015,fall,"Employee #1, a carpenter employed by a construction framing company, was working from a 6-foot ladder inside a two-story residential structure. The ladder was placed in a second floor doorway next to a floor opening that was guarded by railings. As Employee #1 attempted to install a 2 by 4 block of wood between two trusses, he overextended his body away from the ladder and toward a truss that was above the floor opening. Employee #1 fell from the ladder and through the floor opening, a fall height of greater than 15 feet. He was transported to the hospital, admitted, and treated for fractures to multiple ribs, a hip, and his spinal cord.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,314,source_published_annotation,source_published_annotation_unreviewed
113277.015,struck-by,"Employee #1 and a coworker, employed by a drilling company, were drilling a water well. They were using a Speedstar Model SS25SD drill rig, a breakout rig tong, slips, and a breaker bar. Employee #1 was the helper for the coworker, who was operating the drill. In order to save time while breaking pipe from 40 foot sections to 20 foot sections, the drill operator and Employee #1 used a single rig tong (upper tong) and the turn table (rotary table) instead of using both upper and lower tongs to break the pipe section according to the engineered design. During this process of pipe breaking, the cable pulling the rig tong broke. The rig tong swung forward and struck Employee #1, who was standing within the rig tong's swing radius. Employee #1 was thrown onto the breaker bar. When he attempted to pull himself off the breaker bar, he was disemboweled. Emergency services transported the employee to the hospital, where he underwent multiple surgeries to repair internal organs.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,315,source_published_annotation,source_published_annotation_unreviewed
112104.015,fall,"Employee #1, employed by a construction company, was working at a construction project for a 63-story commercial building. He was drilling holes for setting reinforcing steel in formwork. After climbing 2 by 4s nailed into the formwork and reaching an elevation of approximately 4 feet above the floor deck, the employee lost his grip and fell backward onto unprotected vertical rebar protruding from the floor deck. The employee's left thigh was punctured by the rebar. Employee #1 was transported to the hospital, admitted, and treated for the puncture wound.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,316,source_published_annotation,source_published_annotation_unreviewed
107535.015,fall,"Employee #1, employed by a demolition company, was demolishing a canopy over a loading dock, part of a multiemployer construction project. He had excess rope hanging from his fall protection system. The rope became caught in a skid loader, and the employee was pulled off the canopy. He fell and struck the concrete floor. Employee #1 was transported to the hospital, admitted, and treated for a fractured pelvis and a shoulder injury.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,317,source_published_annotation,source_published_annotation_unreviewed
108494.015,fall,"Employee #1, employed by a construction company, was engaged in demolition work at a one-story commercial building. He was standing on a wheeled scaffold platform and removing ductwork. The wheels were not locked. A wheel of the scaffold rolled over a hole in the floor, causing the scaffold to tip over. Employee #1 fell, a fall height of approximately 4 feet. The employee was transported to the hospital, where he was admitted and treated for an unspecified leg injury.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,318,source_published_annotation,source_published_annotation_unreviewed
107642.015,fall,"Employee #1, employed by a construction company, was repairing a hole in the roof of a three-story structure. The roof had a pitch of 2/12. He unfastened his fall protection lanyard and stepped backward. Employee #1 fell from the roof, a fall height of approximately 20 feet. Emergency services transported him to the hospital, where he was admitted and treated for fractures and lacerations to his left arm.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,319,source_published_annotation,source_published_annotation_unreviewed
111214.015,fall,"An employee was walking through the second story near an unprotected floor edge when his foot slipped through the drywall, lost his balance, and fell over the edge. The employee sustained multiple fractures and was hospitalized.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,320,source_published_annotation,source_published_annotation_unreviewed
107268.015,electrocution,"An employee was rigging trusses onto a vehicle mounted crane to be lifted onto a residential structure under construction. After approximately 11-12 trusses were lifted onto the roof, the crane operator moved the load line to a new stack of trusses that were located near an overhead power line. The crane operator dropped the load line into the center of the trusses, inadvertently contacting the crane's boom with the power line. As the crane contacted the power line, the employee grabbed hold of the load line and was electrocuted.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,321,source_published_annotation,source_published_annotation_unreviewed
107460.015,fall,"Employee #1, employed by a construction company, was engaged in forming work at a water and sewer treatment plant. As he was climbing down a form wall, he unhooked his twin turbo lanyards, part of his fall protection system, and put weight on a support bracket. The bracket was not secure, and Employee #1 fell, a fall height of 6 feet. As he fell, he cut his leg on a protruding rebar. Employee #1 was transported to the hospital, admitted, and treated for a laceration to his leg/thigh.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,322,source_published_annotation,source_published_annotation_unreviewed
107542.015,electrocution,"Employee #1, employed by an electrical services company, was replacing a power pole and connecting lines to a new pole. He came into contact with an energized line while not wearing his PPE. The employee sustained an electric shock and burns to his back and both hands. Emergency services transported the employee to the hospital, where he was treated for his injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,323,source_published_annotation,source_published_annotation_unreviewed
107437.015,fall,"Employee #1, employed by a construction company, was engaged in roofing work as part of a multiemployer construction project. He unhooked his lanyard from the anchor point in order to reach an area of the roof he needed to measure. Employee #1 fell, a fall height of approximately 25 feet. Emergency services transported the employee to the hospital. He was admitted and treated for multiple injuries, including fractures to the left ankle, both heels, and his spinal tailbone, and lacerations to his right elbow and head.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,324,source_published_annotation,source_published_annotation_unreviewed
107064.015,struck-by,"Employee #1 and a coworker, employed by a steel erection company, were working at a multiemployer construction project. The coworker, who was tied off to a piece of unsecured formwork, leaned back and fell on top of Employee #1, who was on the ground. Emergency services transported Employee #1 to the hospital, where he was admitted and treated for a fractured hip and fractured ankle.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,325,source_published_annotation,source_published_annotation_unreviewed
107059.015,electrocution,"Employee #1, employed by a concrete construction company, was walking on the ground and operating a roadway paving machine. He was struck with 7,200 volts of electricity from an electric arc that occurred when the raised bed of a tandem dump truck made contact with uninsulated overhead power lines. The employee was transported to the hospital, admitted, and treated for electric shock and electrical burns to his left hand and right foot.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,326,source_published_annotation,source_published_annotation_unreviewed
112132.015,fall,"Employee #1 and coworkers, employed by a construction company, were engaged in steel erection for a four-story commercial building. Employee #1 was welding a decorative structure onto a steel frame when he fell, a fall height of 20 feet, and struck a concrete deck. The employee was wearing his body harness but had not tied off. The employee was transported to the hospital, where he was admitted and treated for a skull fracture and multiple rib fractures.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,327,source_published_annotation,source_published_annotation_unreviewed
108150.015,fall,"Employee #1, employed by a construction company, was engaged in roofing work at a two-story multifamily residential building. The roof had a 6/12 pitch. He was dismantling the old roof while not using fall protection. The employee fell, a fall height of approximately 30 feet. Emergency services transported the employee to the hospital, where he was admitted and treated for injuries to both feet and his lower back.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,328,source_published_annotation,source_published_annotation_unreviewed
106991.015,struck-by,"Employee #1, employed by a construction company, was installing an electrical pole. He was working on the ground when an automobile, with a driver who had fallen asleep, ran through the construction barriers and struck the employee's right leg and foot. Emergency services transported Employee #1 to the hospital, where he was admitted and treated for a fractured foot and ankle.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,329,source_published_annotation,source_published_annotation_unreviewed
107434.015,fall,"Employee #1, employed by a construction company, was working inside a two-story commercial building as part of a multiemployer construction project. He was working from a 5-foot high mobile bakers scaffold and stapling insulation onto a ceiling when he leaned over the scaffold's guardrail. Employee #1 fell, a fall height of 5 feet, and struck the concrete floor. He was transported to the hospital, admitted, and treated for a fractured wrist.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,330,source_published_annotation,source_published_annotation_unreviewed
109418.015,fall,"Employee #1, employed by a window company, was engaged in installation work at the renovation of a three-story commercial building. After moving material and debris from the east side of the roof to the west side, he descended a 3-foot fixed ladder. As he moved off the ladder, he stumbled and placed his foot on top of an unguarded skylight. The skylight gave way, and Employee #1 fell, first striking a stair railing and then hitting the concrete floor, a fall height of approximately 23.7 feet. Emergency services transported the employee to the hospital, where he was admitted and treated for injuries that included a laceration to his head and abrasions to his ribs.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,331,source_published_annotation,source_published_annotation_unreviewed
106888.015,electrocution,"Employee #1, employed by a construction company, was installing an aluminum sheet on top of a gas station canopy. As he handled the metal sheet, it came too close to a high voltage power line. An electric arc ensued, and Employee #1 sustained burns to his hands and an exit wound on his foot. He was transported to the hospital, admitted, and treated for electric shock and burns.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,332,source_published_annotation,source_published_annotation_unreviewed
107590.015,fall,"Employee #1, employed by a construction company, was painting the exterior of an existing two-story multifamily residential building. He was lying down on the roof and leaning over the edge to paint the trim when he lost his balance and fell. Emergency services transported the employee to the hospital, where he was admitted and treated for contusions to his face and arm.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,333,source_published_annotation,source_published_annotation_unreviewed
106785.015,electrocution,"Employee #1, employed by an electrical services company, was working at a multiemployer construction project, the renovation of a commercial building. He was attempting to install a light ballast, believing the circuit he was working on was de-energized. However, the breakers had not been correctly labeled, and the employee received an electric shock. He was transported to the hospital, admitted, and treated for electric shock and burns.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,334,source_published_annotation,source_published_annotation_unreviewed
106691.015,fall,"Employee #1 and coworkers, employed by a roofing company, were engaged in reroofing activities at a three-story commercial building. Employee #1, without using fall protection, was on the low-sloped, unguarded roof and throwing trash down to the ground. He fell, a fall height of 31 feet. Emergency services transported the employee to a local hospital, and he was then flown to a larger hospital due to brain swelling. Employee #1 was admitted and treated for a fractured skull, a ruptured left eye, and memory loss.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,335,source_published_annotation,source_published_annotation_unreviewed
